Orthogroup	Trebouxia_sp._A48.proteins	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	COG	GO.Terms	Protease	CAZyme
OG0014787	GTX0536PRED_003279-T1	GTX0536PRED_003279	mRNA	GTX0536_4	36971	49168	-		hypothetical protein	NA	NA		PF13855	IPR001611 Leucine-rich repeat;IPR003591 Leucine-rich repeat, typical subtype;IPR032675 Leucine-rich repeat domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0014787	GTX0536PRED_003279-T2	GTX0536PRED_003279	mRNA	GTX0536_4	36971	49168	-		hypothetical protein	NA	NA		PF13855	IPR001611 Leucine-rich repeat;IPR003591 Leucine-rich repeat, typical subtype;IPR032675 Leucine-rich repeat domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0014787	GTX0536PRED_003279-T3	GTX0536PRED_003279	mRNA	GTX0536_4	36971	49168	-		hypothetical protein	NA	NA		PF13855	IPR001611 Leucine-rich repeat;IPR003591 Leucine-rich repeat, typical subtype;IPR032675 Leucine-rich repeat domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0014788	GTX0536PRED_003818-T1	GTX0536PRED_003818	mRNA	GTX0536_4	2827096	2827855	+		hypothetical protein	NA	NA				NA			
OG0014788	GTX0536PRED_003823-T1	GTX0536PRED_003823	mRNA	GTX0536_4	2839326	2840157	+		hypothetical protein	NA	NA				NA			
OG0014788	GTX0536PRED_003827-T1	GTX0536PRED_003827	mRNA	GTX0536_4	2854001	2854832	+		hypothetical protein	NA	NA				NA			
OG0014789	GTX0536PRED_004504-T1	GTX0536PRED_004504	mRNA	GTX0536_5	2130427	2131961	-		hypothetical protein	NA	NA				NA			
OG0014789	GTX0536PRED_012403-T1	GTX0536PRED_012403	mRNA	GTX0536_19	1577279	1579889	-		hypothetical protein	NA	NA				NA			
OG0014789	GTX0536PRED_012403-T2	GTX0536PRED_012403	mRNA	GTX0536_19	1577279	1579889	-		hypothetical protein	NA	NA				NA			
OG0014790	GTX0536PRED_004550-T1	GTX0536PRED_004550	mRNA	GTX0536_5	2363872	2371973	-		hypothetical protein	NA	NA				NA			
OG0014790	GTX0536PRED_004550-T2	GTX0536PRED_004550	mRNA	GTX0536_5	2363872	2371973	-		hypothetical protein	NA	NA				NA			
OG0014791	GTX0536PRED_005812-T1	GTX0536PRED_005812	mRNA	GTX0536_7	561059	563075	-		hypothetical protein	NA	NA				NA			
OG0014791	GTX0536PRED_005833-T1	GTX0536PRED_005833	mRNA	GTX0536_7	701139	702790	+		hypothetical protein	NA	NA				NA			
OG0014791	GTX0536PRED_005834-T1	GTX0536PRED_005834	mRNA	GTX0536_7	702810	703453	+		hypothetical protein	NA	NA				NA			
OG0014792	GTX0536PRED_005815-T1	GTX0536PRED_005815	mRNA	GTX0536_7	567894	569146	-		hypothetical protein	NA	NA		PF00350;PF01926	IPR001401 Dynamin, GTPase domain;IPR022812 Dynamin;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR030381 Dynamin-type guanine nucleotide-binding (G) domain;IPR045063 Dynamin, N-terminal	NA	GO_function: GO:0003924 - GTPase activity [Evidence IEA];GO_function: GO:0005525 - GTP binding [Evidence IEA]		
OG0014792	GTX0536PRED_005820-T1	GTX0536PRED_005820	mRNA	GTX0536_7	613133	613973	+		hypothetical protein	NA	NA		PF00350	IPR001401 Dynamin, GTPase domain;IPR022812 Dynamin;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR045063 Dynamin, N-terminal	NA	GO_function: GO:0003924 - GTPase activity [Evidence IEA];GO_function: GO:0005525 - GTP binding [Evidence IEA]		
OG0014792	GTX0536PRED_005826-T1	GTX0536PRED_005826	mRNA	GTX0536_7	650551	651391	-		hypothetical protein	NA	NA		PF00350	IPR001401 Dynamin, GTPase domain;IPR022812 Dynamin;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR045063 Dynamin, N-terminal	NA	GO_function: GO:0003924 - GTPase activity [Evidence IEA];GO_function: GO:0005525 - GTP binding [Evidence IEA]		
OG0014793	GTX0536PRED_010212-T1	GTX0536PRED_010212	mRNA	GTX0536_14	849225	851038	-		hypothetical protein	NA	NA				NA			
OG0014793	GTX0536PRED_010215-T1	GTX0536PRED_010215	mRNA	GTX0536_14	874152	876115	-		hypothetical protein	NA	NA				NA			
OG0014794	GTX0536PRED_010716-T1	GTX0536PRED_010716	mRNA	GTX0536_15	777676	781757	+		hypothetical protein	NA	NA		PF00069;PF07714	IPR000719 Protein kinase domain;IPR008271 Serine/threonine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]		
OG0014794	GTX0536PRED_010812-T1	GTX0536PRED_010812	mRNA	GTX0536_15	1240105	1244145	-		hypothetical protein	NA	NA		PF00069;PF07714	IPR000719 Protein kinase domain;IPR008271 Serine/threonine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]		
OG0014794	GTX0536PRED_010812-T2	GTX0536PRED_010812	mRNA	GTX0536_15	1240105	1244145	-		hypothetical protein	NA	NA		PF00069;PF07714	IPR000719 Protein kinase domain;IPR008271 Serine/threonine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]		
OG0014795	GTX0536PRED_012766-T1	GTX0536PRED_012766	mRNA	GTX0536_3	3582780	3583618	-		hypothetical protein	NA	NA				NA			
OG0014795	GTX0536PRED_012813-T1	GTX0536PRED_012813	mRNA	GTX0536_5	3587434	3588180	+		hypothetical protein	NA	NA				NA			
OG0014795	GTX0536PRED_012869-T1	GTX0536PRED_012869	mRNA	GTX0536_9	2968241	2969038	+		hypothetical protein	NA	NA				NA			
OG0014796	GTX0536PRED_012772-T1	GTX0536PRED_012772	mRNA	GTX0536_4	31781	32320	+		hypothetical protein	NA	NA				NA			
OG0014796	GTX0536PRED_012794-T1	GTX0536PRED_012794	mRNA	GTX0536_4	4467764	4468804	-		hypothetical protein	NA	NA				NA			
OG0014796	GTX0536PRED_012796-T1	GTX0536PRED_012796	mRNA	GTX0536_4	4479540	4480346	-		hypothetical protein	NA	NA				NA			
OG0017757	GTX0536PRED_001942-T1	GTX0536PRED_001942	mRNA	GTX0536_2	3723927	3725540	-		hypothetical protein	NA	NA				NA			
OG0017759	GTX0536PRED_005062-T1	GTX0536PRED_005062	mRNA	GTX0536_6	681295	682342	-		hypothetical protein	NA	NA				NA			
OG0017763	GTX0536PRED_003091-T1	GTX0536PRED_003091	mRNA	GTX0536_3	3981053	3981505	+		hypothetical protein	NA	NA				NA			
OG0017764	GTX0536PRED_010482-T1	GTX0536PRED_010482	mRNA	GTX0536_14	2252098	2254166	-		hypothetical protein	NA	NA				NA			
OG0017768	GTX0536PRED_005086-T1	GTX0536PRED_005086	mRNA	GTX0536_6	817245	818810	-		hypothetical protein	NA	NA				NA			
OG0017776	GTX0536PRED_007068-T1	GTX0536PRED_007068	mRNA	GTX0536_8	3152564	3158896	+		hypothetical protein	NA	NA				NA			
OG0017779	GTX0536PRED_008344-T1	GTX0536PRED_008344	mRNA	GTX0536_10	3077121	3077765	-		hypothetical protein	NA	NA				NA			
OG0017780	GTX0536PRED_002242-T1	GTX0536PRED_002242	mRNA	GTX0536_2	5302366	5304862	-		hypothetical protein	NA	NA				NA			
OG0017781	GTX0536PRED_011377-T1	GTX0536PRED_011377	mRNA	GTX0536_16	2253839	2257703	-		hypothetical protein	NA	NA				NA			
OG0017783	GTX0536PRED_011351-T1	GTX0536PRED_011351	mRNA	GTX0536_16	2131530	2132076	+		hypothetical protein	NA	NA				NA			
OG0017789	GTX0536PRED_000502-T1	GTX0536PRED_000502	mRNA	GTX0536_1	2918079	2918841	+		hypothetical protein	NA	NA				NA			
OG0017791	GTX0536PRED_001050-T1	GTX0536PRED_001050	mRNA	GTX0536_1	6021388	6023306	+		hypothetical protein	NA	NA				NA			
OG0017793	GTX0536PRED_007848-T1	GTX0536PRED_007848	mRNA	GTX0536_10	381032	381581	+		hypothetical protein	NA	NA		PF02415	IPR003368 Polymorphic outer membrane protein repeat;IPR011050 Pectin lyase fold/virulence factor	NA			
OG0017794	GTX0536PRED_003631-T1	GTX0536PRED_003631	mRNA	GTX0536_4	1923893	1925204	-		hypothetical protein	NA	NA				NA			
OG0017795	GTX0536PRED_003630-T1	GTX0536PRED_003630	mRNA	GTX0536_4	1923013	1923806	-		hypothetical protein	NA	NA				NA			
OG0017797	GTX0536PRED_003209-T1	GTX0536PRED_003209	mRNA	GTX0536_3	4599632	4600512	-		hypothetical protein	NA	NA				NA			
OG0017798	GTX0536PRED_008745-T1	GTX0536PRED_008745	mRNA	GTX0536_11	1949150	1951102	-		hypothetical protein	NA	NA			IPR013785 Aldolase-type TIM barrel;IPR044512 None	NA	GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0017113 - dihydropyrimidine dehydrogenase (NADP+) activity [Evidence IEA];GO_process: GO:0006212 - uracil catabolic process [Evidence IEA];GO_process: GO:0006210 - thymine catabolic process [Evidence IEA]		
OG0017799	GTX0536PRED_001578-T1	GTX0536PRED_001578	mRNA	GTX0536_2	2103628	2104617	+		hypothetical protein	NA	NA				NA			
OG0017800	GTX0536PRED_010332-T1	GTX0536PRED_010332	mRNA	GTX0536_14	1525111	1526348	+		hypothetical protein	NA	NA				NA			
OG0017801	GTX0536PRED_010335-T1	GTX0536PRED_010335	mRNA	GTX0536_14	1531568	1532154	-		hypothetical protein	NA	NA				NA			
OG0017802	GTX0536PRED_004715-T1	GTX0536PRED_004715	mRNA	GTX0536_5	3062170	3062872	+		hypothetical protein	NA	NA				NA			
OG0017806	GTX0536PRED_012503-T1	GTX0536PRED_012503	mRNA	GTX0536_20	96554	98414	-		hypothetical protein	NA	NA				NA			
OG0017808	GTX0536PRED_009571-T1	GTX0536PRED_009571	mRNA	GTX0536_13	139072	140419	-		hypothetical protein	NA	NA				NA			
OG0017812	GTX0536PRED_010440-T1	GTX0536PRED_010440	mRNA	GTX0536_14	2051268	2060481	-		hypothetical protein	NA	NA		PF00443	IPR001394 Peptidase C19, ubiquitin carboxyl-terminal hydrolase;IPR018200 Ubiquitin specific protease, conserved site;IPR028889 Ubiquitin specific protease domain;IPR038765 Papain-like cysteine peptidase superfamily	NA	GO_function: GO:0004843 - thiol-dependent deubiquitinase [Evidence IEA];GO_process: GO:0016579 - protein deubiquitination [Evidence IEA];GO_process: GO:0006511 - ubiquitin-dependent protein catabolic process [Evidence IEA]	C19	
OG0017815	GTX0536PRED_005358-T1	GTX0536PRED_005358	mRNA	GTX0536_6	2201953	2204507	-		hypothetical protein	NA	NA				NA			
OG0017817	GTX0536PRED_004400-T1	GTX0536PRED_004400	mRNA	GTX0536_5	1621368	1623223	+		hypothetical protein	NA	NA			IPR003347 JmjC domain	NA			
OG0017820	GTX0536PRED_001337-T1	GTX0536PRED_001337	mRNA	GTX0536_2	932403	933628	+		hypothetical protein	NA	NA				NA			
OG0017822	GTX0536PRED_002235-T1	GTX0536PRED_002235	mRNA	GTX0536_2	5229745	5231019	-		hypothetical protein	NA	NA		PF13516	IPR001611 Leucine-rich repeat;IPR032675 Leucine-rich repeat domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0017823	GTX0536PRED_004257-T1	GTX0536PRED_004257	mRNA	GTX0536_5	879982	881461	+		hypothetical protein	NA	NA				NA			
OG0017825	GTX0536PRED_012204-T1	GTX0536PRED_012204	mRNA	GTX0536_19	329950	330507	+		hypothetical protein	NA	NA				NA			
OG0017827	GTX0536PRED_012350-T1	GTX0536PRED_012350	mRNA	GTX0536_19	1284048	1285255	-		hypothetical protein	NA	NA				NA			
OG0017828	GTX0536PRED_011683-T1	GTX0536PRED_011683	mRNA	GTX0536_17	1601042	1602540	-		hypothetical protein	NA	NA				NA			
OG0017831	GTX0536PRED_009286-T1	GTX0536PRED_009286	mRNA	GTX0536_12	1702396	1702908	+		hypothetical protein	NA	NA				NA			
OG0017832	GTX0536PRED_001108-T1	GTX0536PRED_001108	mRNA	GTX0536_1	6333838	6334727	+		hypothetical protein	NA	NA				NA			
OG0017837	GTX0536PRED_003932-T1	GTX0536PRED_003932	mRNA	GTX0536_4	3401151	3405504	+		hypothetical protein	NA	NA				NA			
OG0017841	GTX0536PRED_007756-T1	GTX0536PRED_007756	mRNA	GTX0536_9	3114034	3114770	+		hypothetical protein	NA	NA				NA			
OG0017843	GTX0536PRED_012300-T1	GTX0536PRED_012300	mRNA	GTX0536_19	1012272	1019528	+		hypothetical protein	NA	NA				NA			
OG0017851	GTX0536PRED_003918-T1	GTX0536PRED_003918	mRNA	GTX0536_4	3314451	3316587	+		hypothetical protein	NA	NA			IPR008979 Galactose-binding-like domain superfamily	NA			
OG0017855	GTX0536PRED_011497-T1	GTX0536PRED_011497	mRNA	GTX0536_17	480815	481441	+		hypothetical protein	NA	NA				NA			
OG0017856	GTX0536PRED_005961-T1	GTX0536PRED_005961	mRNA	GTX0536_7	1309743	1311429	+		hypothetical protein	NA	NA				NA			
OG0017857	GTX0536PRED_012258-T1	GTX0536PRED_012258	mRNA	GTX0536_19	788093	788722	-		hypothetical protein	NA	NA				NA			
OG0017858	GTX0536PRED_011847-T1	GTX0536PRED_011847	mRNA	GTX0536_18	270011	270266	+		hypothetical protein	NA	NA				NA			
OG0017859	GTX0536PRED_005620-T1	GTX0536PRED_005620	mRNA	GTX0536_6	3675026	3676057	+		hypothetical protein	NA	NA				NA			
OG0017862	GTX0536PRED_005461-T1	GTX0536PRED_005461	mRNA	GTX0536_6	2742771	2743104	-		hypothetical protein	NA	NA				NA			
OG0017865	GTX0536PRED_002212-T1	GTX0536PRED_002212	mRNA	GTX0536_2	5120746	5121525	+		hypothetical protein	NA	NA				NA			
OG0017867	GTX0536PRED_005956-T1	GTX0536PRED_005956	mRNA	GTX0536_7	1292781	1293492	+		hypothetical protein	NA	NA				NA			
OG0017868	GTX0536PRED_001304-T1	GTX0536PRED_001304	mRNA	GTX0536_2	772492	773984	+		hypothetical protein	NA	NA				NA			
OG0017872	GTX0536PRED_002399-T1	GTX0536PRED_002399	mRNA	GTX0536_3	597695	598508	-		hypothetical protein	NA	NA				NA			
OG0017876	GTX0536PRED_005354-T1	GTX0536PRED_005354	mRNA	GTX0536_6	2183196	2184290	-		hypothetical protein	NA	NA				NA			
OG0017878	GTX0536PRED_004313-T1	GTX0536PRED_004313	mRNA	GTX0536_5	1220822	1221369	+		hypothetical protein	NA	NA				NA			
OG0017879	GTX0536PRED_004314-T1	GTX0536PRED_004314	mRNA	GTX0536_5	1222134	1223324	+		hypothetical protein	NA	NA				NA			
OG0017882	GTX0536PRED_010331-T1	GTX0536PRED_010331	mRNA	GTX0536_14	1523724	1524957	-		hypothetical protein	NA	NA			IPR003959 ATPase, AAA-type, core;IPR027417 P-loop containing nucleoside triphosphate hydrolase	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0016887 - ATPase [Evidence IEA]		
OG0017883	GTX0536PRED_010330-T1	GTX0536PRED_010330	mRNA	GTX0536_14	1522235	1523392	-		hypothetical protein	NA	NA		PF17862	IPR003959 ATPase, AAA-type, core;IPR003960 ATPase, AAA-type, conserved site;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR041569 AAA ATPase, AAA+ lid domain	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0016887 - ATPase [Evidence IEA]		
OG0017891	GTX0536PRED_004930-T1	GTX0536PRED_004930	mRNA	GTX0536_5	4168391	4170925	-		hypothetical protein	NA	NA			IPR011009 Protein kinase-like domain superfamily;IPR017441 Protein kinase, ATP binding site	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA]		
OG0017894	GTX0536PRED_005671-T1	GTX0536PRED_005671	mRNA	GTX0536_6	3964972	3965949	+		hypothetical protein	NA	NA				NA			
OG0017901	GTX0536PRED_010412-T1	GTX0536PRED_010412	mRNA	GTX0536_14	1906672	1908100	-		hypothetical protein	NA	NA				NA			
OG0017906	GTX0536PRED_004268-T1	GTX0536PRED_004268	mRNA	GTX0536_5	928329	929198	+		hypothetical protein	NA	NA				NA			
OG0017920	GTX0536PRED_004716-T1	GTX0536PRED_004716	mRNA	GTX0536_5	3062893	3064072	+		hypothetical protein	NA	NA				NA			
OG0017948	GTX0536PRED_006235-T1	GTX0536PRED_006235	mRNA	GTX0536_7	2734430	2735754	+		hypothetical protein	NA	NA				NA			
OG0017956	GTX0536PRED_011197-T1	GTX0536PRED_011197	mRNA	GTX0536_16	1187839	1188692	+		hypothetical protein	NA	NA				NA			
OG0018007	GTX0536PRED_001242-T1	GTX0536PRED_001242	mRNA	GTX0536_2	415782	416398	-		hypothetical protein	NA	NA				NA			
OG0018011	GTX0536PRED_009251-T1	GTX0536PRED_009251	mRNA	GTX0536_12	1498126	1499600	+		hypothetical protein	NA	NA				NA			
OG0018017	GTX0536PRED_004990-T1	GTX0536PRED_004990	mRNA	GTX0536_6	283249	284752	-		hypothetical protein	NA	NA				NA			
OG0018107	GTX0536PRED_008714-T1	GTX0536PRED_008714	mRNA	GTX0536_11	1772385	1774241	+		hypothetical protein	NA	NA				NA			
OG0019171	GTX0536PRED_000094-T1	GTX0536PRED_000094	mRNA	GTX0536_1	510921	513582	-		hypothetical protein	NA	NA				NA			
OG0019171	GTX0536PRED_000094-T2	GTX0536PRED_000094	mRNA	GTX0536_1	510921	513582	-		hypothetical protein	NA	NA				NA			
OG0019172	GTX0536PRED_000513-T1	GTX0536PRED_000513	mRNA	GTX0536_1	2978789	2979697	-		hypothetical protein	NA	NA				NA			
OG0019172	GTX0536PRED_004094-T1	GTX0536PRED_004094	mRNA	GTX0536_5	8853	9567	+		hypothetical protein	NA	NA				NA			
OG0019173	GTX0536PRED_001097-T1	GTX0536PRED_001097	mRNA	GTX0536_1	6248702	6249022	-		hypothetical protein	NA	NA				NA			
OG0019173	GTX0536PRED_001556-T1	GTX0536PRED_001556	mRNA	GTX0536_2	2021796	2022116	+		hypothetical protein	NA	NA				NA			
OG0019174	GTX0536PRED_001141-T1	GTX0536PRED_001141	mRNA	GTX0536_1	6509864	6510168	+		hypothetical protein	NA	NA			IPR011009 Protein kinase-like domain superfamily	NA			
OG0019175	GTX0536PRED_001172-T1	GTX0536PRED_001172	mRNA	GTX0536_2	71091	73803	-		hypothetical protein	NA	NA				NA			
OG0019175	GTX0536PRED_001172-T2	GTX0536PRED_001172	mRNA	GTX0536_2	71091	73803	-		hypothetical protein	NA	NA				NA			
OG0019176	GTX0536PRED_001431-T1	GTX0536PRED_001431	mRNA	GTX0536_2	1431638	1436070	-		hypothetical protein	NA	NA				NA			
OG0019176	GTX0536PRED_001435-T1	GTX0536PRED_001435	mRNA	GTX0536_2	1468764	1469266	-		hypothetical protein	NA	NA				NA			
OG0019177	GTX0536PRED_001755-T1	GTX0536PRED_001755	mRNA	GTX0536_2	2881574	2882038	-		hypothetical protein	NA	NA				NA			
OG0019178	GTX0536PRED_002191-T1	GTX0536PRED_002191	mRNA	GTX0536_2	5045133	5047493	-		hypothetical protein	NA	NA				NA			
OG0019178	GTX0536PRED_002198-T1	GTX0536PRED_002198	mRNA	GTX0536_2	5074693	5075312	+		hypothetical protein	NA	NA				NA			
OG0019179	GTX0536PRED_002533-T1	GTX0536PRED_002533	mRNA	GTX0536_3	1301301	1303516	+		hypothetical protein	NA	NA				NA			
OG0019179	GTX0536PRED_003206-T1	GTX0536PRED_003206	mRNA	GTX0536_3	4588943	4590022	-		hypothetical protein	NA	NA				NA			
OG0019180	GTX0536PRED_002685-T1	GTX0536PRED_002685	mRNA	GTX0536_3	2020364	2021358	+		hypothetical protein	NA	NA				NA			
OG0019181	GTX0536PRED_002690-T1	GTX0536PRED_002690	mRNA	GTX0536_3	2034057	2035460	-		hypothetical protein	NA	NA				NA			
OG0019181	GTX0536PRED_002690-T2	GTX0536PRED_002690	mRNA	GTX0536_3	2034057	2035460	-		hypothetical protein	NA	NA				NA			
OG0019182	GTX0536PRED_002792-T1	GTX0536PRED_002792	mRNA	GTX0536_3	2585045	2586438	-		hypothetical protein	NA	NA				NA			
OG0019182	GTX0536PRED_002792-T2	GTX0536PRED_002792	mRNA	GTX0536_3	2585045	2586438	-		hypothetical protein	NA	NA				NA			
OG0019183	GTX0536PRED_002857-T1	GTX0536PRED_002857	mRNA	GTX0536_3	2841580	2842470	-		hypothetical protein	NA	NA				NA			
OG0019183	GTX0536PRED_012412-T1	GTX0536PRED_012412	mRNA	GTX0536_19	1639600	1640706	+		hypothetical protein	NA	NA				NA			
OG0019184	GTX0536PRED_003155-T1	GTX0536PRED_003155	mRNA	GTX0536_3	4280570	4283096	-		hypothetical protein	NA	NA				NA			
OG0019184	GTX0536PRED_003155-T2	GTX0536PRED_003155	mRNA	GTX0536_3	4280570	4283096	-		hypothetical protein	NA	NA				NA			
OG0019185	GTX0536PRED_003204-T1	GTX0536PRED_003204	mRNA	GTX0536_3	4570089	4570524	+		hypothetical protein	NA	NA				NA			
OG0019186	GTX0536PRED_003311-T1	GTX0536PRED_003311	mRNA	GTX0536_4	244590	245998	-		hypothetical protein	NA	NA				NA			
OG0019187	GTX0536PRED_003664-T1	GTX0536PRED_003664	mRNA	GTX0536_4	2110558	2112143	+		hypothetical protein	NA	NA				NA			
OG0019187	GTX0536PRED_003664-T2	GTX0536PRED_003664	mRNA	GTX0536_4	2110558	2112143	+		hypothetical protein	NA	NA				NA			
OG0019188	GTX0536PRED_003819-T1	GTX0536PRED_003819	mRNA	GTX0536_4	2828377	2829760	-		hypothetical protein	NA	NA			IPR032675 Leucine-rich repeat domain superfamily	NA			
OG0019188	GTX0536PRED_003828-T1	GTX0536PRED_003828	mRNA	GTX0536_4	2855354	2856665	-		hypothetical protein	NA	NA			IPR032675 Leucine-rich repeat domain superfamily	NA			
OG0019189	GTX0536PRED_003851-T1	GTX0536PRED_003851	mRNA	GTX0536_4	2982498	2984232	+		hypothetical protein	NA	NA				NA			
OG0019189	GTX0536PRED_008887-T1	GTX0536PRED_008887	mRNA	GTX0536_11	2735625	2737035	-		hypothetical protein	NA	NA				NA			
OG0019190	GTX0536PRED_003876-T1	GTX0536PRED_003876	mRNA	GTX0536_4	3127438	3127815	-		hypothetical protein	NA	NA				NA			
OG0019191	GTX0536PRED_003989-T1	GTX0536PRED_003989	mRNA	GTX0536_4	3785271	3785734	-		hypothetical protein	NA	NA				NA			
OG0019191	GTX0536PRED_003997-T1	GTX0536PRED_003997	mRNA	GTX0536_4	3847684	3848388	+		hypothetical protein	NA	NA				NA			
OG0019192	GTX0536PRED_004178-T1	GTX0536PRED_004178	mRNA	GTX0536_5	416063	420813	-		hypothetical protein	NA	NA				NA			
OG0019192	GTX0536PRED_004178-T2	GTX0536PRED_004178	mRNA	GTX0536_5	416063	420813	-		hypothetical protein	NA	NA				NA			
OG0019193	GTX0536PRED_004499-T1	GTX0536PRED_004499	mRNA	GTX0536_5	2105319	2105800	+		hypothetical protein	NA	NA			IPR024326 Ribosomal RNA-processing protein 7, C-terminal domain	NA			
OG0019194	GTX0536PRED_005197-T1	GTX0536PRED_005197	mRNA	GTX0536_6	1449087	1449664	-		hypothetical protein	NA	NA				NA			
OG0019195	GTX0536PRED_005496-T1	GTX0536PRED_005496	mRNA	GTX0536_6	2906085	2908628	+		hypothetical protein	NA	NA				NA			
OG0019195	GTX0536PRED_005496-T2	GTX0536PRED_005496	mRNA	GTX0536_6	2906085	2908628	+		hypothetical protein	NA	NA				NA			
OG0019196	GTX0536PRED_005581-T1	GTX0536PRED_005581	mRNA	GTX0536_6	3458586	3460874	+		hypothetical protein	NA	NA				NA			
OG0019196	GTX0536PRED_005581-T2	GTX0536PRED_005581	mRNA	GTX0536_6	3458586	3460874	+		hypothetical protein	NA	NA				NA			
OG0019197	GTX0536PRED_005818-T1	GTX0536PRED_005818	mRNA	GTX0536_7	572010	573923	-		hypothetical protein	NA	NA				NA			
OG0019197	GTX0536PRED_005829-T1	GTX0536PRED_005829	mRNA	GTX0536_7	691266	692516	+		hypothetical protein	NA	NA				NA			
OG0019198	GTX0536PRED_005926-T1	GTX0536PRED_005926	mRNA	GTX0536_7	1173870	1175347	+		hypothetical protein	NA	NA				NA			
OG0019198	GTX0536PRED_005939-T1	GTX0536PRED_005939	mRNA	GTX0536_7	1236291	1237110	-		hypothetical protein	NA	NA				NA			
OG0019199	GTX0536PRED_006316-T1	GTX0536PRED_006316	mRNA	GTX0536_7	3173863	3174610	+		hypothetical protein	NA	NA				NA			
OG0019199	GTX0536PRED_006316-T2	GTX0536PRED_006316	mRNA	GTX0536_7	3173863	3174610	+		hypothetical protein	NA	NA				NA			
OG0019200	GTX0536PRED_006438-T1	GTX0536PRED_006438	mRNA	GTX0536_7	3786766	3788598	+		hypothetical protein	NA	NA				NA			
OG0019200	GTX0536PRED_006455-T1	GTX0536PRED_006455	mRNA	GTX0536_7	3920819	3922651	-		hypothetical protein	NA	NA				NA			
OG0019201	GTX0536PRED_006705-T1	GTX0536PRED_006705	mRNA	GTX0536_8	1290631	1293752	+		hypothetical protein	NA	NA			IPR017923 Transcription factor IIS, N-terminal;IPR035441 TFIIS/LEDGF domain superfamily	NA	GO_component: GO:0005634 - nucleus [Evidence IEA]		
OG0019201	GTX0536PRED_006705-T2	GTX0536PRED_006705	mRNA	GTX0536_8	1290631	1293752	+		hypothetical protein	NA	NA			IPR017923 Transcription factor IIS, N-terminal;IPR035441 TFIIS/LEDGF domain superfamily	NA	GO_component: GO:0005634 - nucleus [Evidence IEA]		
OG0019202	GTX0536PRED_007134-T1	GTX0536PRED_007134	mRNA	GTX0536_8	3490930	3491229	+		hypothetical protein	NA	NA				NA			
OG0019202	GTX0536PRED_011908-T1	GTX0536PRED_011908	mRNA	GTX0536_18	657989	658651	-		hypothetical protein	NA	NA				NA			
OG0019203	GTX0536PRED_007276-T1	GTX0536PRED_007276	mRNA	GTX0536_9	552842	553735	-		hypothetical protein	NA	NA				NA			
OG0019203	GTX0536PRED_007291-T1	GTX0536PRED_007291	mRNA	GTX0536_9	631775	632542	+		hypothetical protein	NA	NA				NA			
OG0019204	GTX0536PRED_007366-T1	GTX0536PRED_007366	mRNA	GTX0536_9	1104317	1106061	+		hypothetical protein	NA	NA				NA			
OG0019205	GTX0536PRED_007708-T1	GTX0536PRED_007708	mRNA	GTX0536_9	2859222	2861076	+		hypothetical protein	NA	NA				NA			
OG0019206	GTX0536PRED_007845-T1	GTX0536PRED_007845	mRNA	GTX0536_10	360047	361099	+		hypothetical protein	NA	NA				NA			
OG0019206	GTX0536PRED_007845-T2	GTX0536PRED_007845	mRNA	GTX0536_10	360047	361099	+		hypothetical protein	NA	NA				NA			
OG0019207	GTX0536PRED_008820-T1	GTX0536PRED_008820	mRNA	GTX0536_11	2361364	2364174	+		hypothetical protein	NA	NA				NA			
OG0019207	GTX0536PRED_008820-T2	GTX0536PRED_008820	mRNA	GTX0536_11	2361364	2364174	+		hypothetical protein	NA	NA				NA			
OG0019208	GTX0536PRED_009537-T1	GTX0536PRED_009537	mRNA	GTX0536_12	3006706	3008102	-		hypothetical protein	NA	NA				NA			
